000828,2001-3,-0.0973732920056
600862,2001-3,-0.0765029161457
000829,2001-3,-0.0544776691207
600765,2001-3,-0.031384419502
000626,2001-3,-0.041472479446
000155,2001-3,-0.0454537239867
000156,2001-3,-0.0920543216944
000157,2001-3,-0.0562758005372
000099,2001-3,-0.0761004596945
000151,2001-3,-0.0240918691336
000620,2001-3,-0.0295856377075
000153,2001-3,-0.0522422528222
000096,2001-3,-0.0228734027557
000158,2001-3,-0.0418890548817
000090,2001-3,-0.137197424022
000628,2001-3,-0.0543481110503
000629,2001-3,0.216253929378
600721,2001-3,-0.228571986069
600720,2001-3,0.0898553001456
600723,2001-3,-0.0213220420754
600722,2001-3,-0.0144927200442
600725,2001-3,0.0492961844245
600316,2001-3,0.0598079871465
600727,2001-3,-0.0112935085084
600265,2001-3,-0.0497605814136
600729,2001-3,-0.0309289920859
600728,2001-3,-0.140940192486
600899,2001-3,-0.0676469074217
600898,2001-3,-0.185735792501
600266,2001-3,0.0397781790058
000820,2001-3,0.00762016046403
000821,2001-3,0.0359414015916
600260,2001-3,0.0582418672069
600253,2001-3,0.194888701994
600665,2001-3,-0.0710382284504
600261,2001-3,-0.0340597655688
600252,2001-3,-0.0102159434071
600262,2001-3,0.0219507527572
600231,2001-3,0.142175491383
600263,2001-3,-0.0468855073143
600860,2001-3,0.0852453031705
600660,2001-3,0.0785095129347
600257,2001-3,-0.0384621808715
600894,2001-3,0.142167231931
600256,2001-3,0.0191751209879
600789,2001-3,0.0687628580096
000020,2001-3,-0.0785579200886
000021,2001-3,-0.07924761966
000022,2001-3,0.00530237086134
000023,2001-3,0.0111447635522
000024,2001-3,-0.0366525843931
000025,2001-3,-0.0379835923294
000026,2001-3,0.206383510155
000027,2001-3,0.0874870672319
000028,2001-3,0.0156607506101
000029,2001-3,-0.0605784104268
600091,2001-3,-0.039428365944
600090,2001-3,0.131447013584
600097,2001-3,-0.0671812786738
600096,2001-3,0.0395397878675
600095,2001-3,-0.00227645612501
600094,2001-3,0.00680278203119
600794,2001-3,-0.0749860918884
600795,2001-3,0.130300234883
600796,2001-3,-0.0883338753299
000625,2001-3,0.045198103986
600659,2001-3,0.0323993755879
600658,2001-3,0.00290535597089
600792,2001-3,-0.0465417475278
600618,2001-3,-0.0431514708879
600655,2001-3,-0.0472168859137
000150,2001-3,0.0585181617753
600657,2001-3,-0.162491958345
600656,2001-3,-0.0518524294359
600651,2001-3,-0.0305641701056
600650,2001-3,-0.0141338586228
600653,2001-3,0.0574665885151
000623,2001-3,-0.07885553534
000532,2001-3,-0.0672211519456
000533,2001-3,-0.0781399860058
000530,2001-3,-0.0913930704153
000531,2001-3,0.0333338998372
000536,2001-3,-0.168316761415
000537,2001-3,0.0142116055669
000534,2001-3,-0.0821071240974
000535,2001-3,-0.217752767264
000925,2001-3,-0.158966686899
000538,2001-3,-0.0056049236961
000430,2001-3,0.0117217212788
000921,2001-3,0.0270466688392
000920,2001-3,-0.00982905361023
000923,2001-3,-0.0311108092162
000922,2001-3,-0.0443938115498
000159,2001-3,-0.0345947972912
000910,2001-3,0.0163816715003
000911,2001-3,0.0172011964702
000903,2001-3,0.115828158032
600828,2001-3,-0.0693001247403
000902,2001-3,0.00145536525457
600206,2001-3,-0.0269826656186
600207,2001-3,-0.066210611052
600205,2001-3,0.0939931828178
600202,2001-3,0.0597834422148
600203,2001-3,0.0287616025935
600200,2001-3,0.244755863329
600201,2001-3,-0.041769934313
600891,2001-3,-0.0444240047356
600208,2001-3,-0.0801989053314
600209,2001-3,0.0131842323666
000990,2001-3,-0.0121165807899
600679,2001-3,0.355890172576
000993,2001-3,-0.0101460303594
000995,2001-3,-0.0351071874613
000996,2001-3,-0.0459347693289
000997,2001-3,-0.0777653882544
000998,2001-3,-0.210729249211
000999,2001-3,-0.0357312347179
600366,2001-3,0.134014373672
600297,2001-3,-0.0928593383656
600724,2001-3,0.162963385196
600230,2001-3,-0.0855271192137
600895,2001-3,0.0565501415571
600291,2001-3,-0.013453072455
600726,2001-3,0.121432445408
600290,2001-3,-0.0668756034593
600122,2001-3,-0.080088601136
600277,2001-3,-0.0753130318959
000909,2001-3,-0.059491284011
600275,2001-3,-0.0194288198179
000848,2001-3,-0.0558907955104
000908,2001-3,-0.0851378812576
600717,2001-3,0.436490572626
000750,2001-3,-0.0578644891586
600887,2001-3,-0.064885254037
600783,2001-3,-0.0694680992486
000751,2001-3,0.094496895699
600857,2001-3,-0.0903260495146
600856,2001-3,-0.0567845425265
000668,2001-3,0.0613616782284
000669,2001-3,-0.102180776145
600191,2001-3,-0.0211401651944
600852,2001-3,-0.0759282313627
600851,2001-3,0.20685308911
600850,2001-3,-0.0178715281578
000662,2001-3,0.00513209285357
000663,2001-3,0.040146227337
000660,2001-3,-0.0988878467804
000661,2001-3,-0.0371727628415
000666,2001-3,0.116504656148
000667,2001-3,-0.0751009630208
600859,2001-3,0.0525147409826
000665,2001-3,-0.047463972697
600320,2001-3,0.039145229377
600793,2001-3,0.0184834050629
000697,2001-3,-0.0663206863417
000695,2001-3,-0.0744117257554
000693,2001-3,-0.0557086341076
000611,2001-3,0.0675673857214
000691,2001-3,-0.11215698405
000690,2001-3,0.0864696244013
600000,2001-3,0.0110841623809
000759,2001-3,0.143353075047
000699,2001-3,0.0109116928665
000698,2001-3,0.224999658801
000758,2001-3,-0.0338076817082
600646,2001-3,-0.0995954458672
600080,2001-3,0.0405951423961
000982,2001-3,-0.0864953046225
000065,2001-3,0.000470912746645
000066,2001-3,-0.15538019683
000060,2001-3,0.116033707166
000061,2001-3,-0.025470594819
000062,2001-3,-0.0761346011059
000063,2001-3,-0.0525348475899
000068,2001-3,-0.0264902602475
000069,2001-3,0.180871771487
600241,2001-3,0.0333639721739
600611,2001-3,-0.0448626475221
600610,2001-3,-0.026514319786
600613,2001-3,-0.0428828204497
600612,2001-3,0.0182924597866
600615,2001-3,-0.0596544383969
600614,2001-3,-0.0734379513245
600617,2001-3,-0.00925979658032
600616,2001-3,-0.0255455145876
600619,2001-3,-0.0331296983997
600008,2001-3,-0.102860420624
600009,2001-3,0.0928570766722
600758,2001-3,0.021334190631
600759,2001-3,-0.0212469626801
600832,2001-3,-0.0375061547282
600835,2001-3,-0.00799996586193
600750,2001-3,-0.00235407107235
600751,2001-3,-0.00561623041562
600752,2001-3,-0.0165834695468
600753,2001-3,-0.16279119591
600246,2001-3,-0.0328619038956
600755,2001-3,0.120227437888
600756,2001-3,-0.0992638039158
600757,2001-3,0.234719402269
600822,2001-3,0.0155158431649
600038,2001-3,0.000515978805043
000880,2001-3,0.0937788094984
600299,2001-3,-0.0137739454237
000881,2001-3,0.241080216366
600845,2001-3,0.0089201036808
600839,2001-3,0.000813856665799
600678,2001-3,0.03364824195
600838,2001-3,0.0932213647169
600247,2001-3,-0.00187414539624
600298,2001-3,-0.0518756777957
600870,2001-3,-0.094878595733
000543,2001-3,0.100534991359
600109,2001-3,-0.143662209618
000888,2001-3,-0.0322391943851
600105,2001-3,-0.0343348162883
600104,2001-3,0.182487296074
600107,2001-3,0.0054998609157
000889,2001-3,-0.0719135369047
600101,2001-3,0.0331945705463
600100,2001-3,-0.0227993204281
600103,2001-3,0.0217713425174
600102,2001-3,-0.0655297792495
000402,2001-3,0.0336137007053
000403,2001-3,-0.0955581884947
000400,2001-3,-0.0878145207011
