1996,h,h,1.4470370359223488
1996,h,m,1.3086058137498604
1996,h,l,2.3747793426026824
1996,m,h,2.023674596953023
1996,m,m,1.6476995463118325
1996,m,l,1.5076840642348281
1996,l,h,2.0368062078397196
1996,l,m,1.6649226203160756
1996,l,l,0.9070157934444869
1997,h,h,0.8553991153459344
1997,h,m,0.5269506907263902
1997,h,l,0.2941872537475217
1997,m,h,0.3493775117950512
1997,m,m,0.4345200573961285
1997,m,l,0.39649216559243444
1997,l,h,0.7517871037325651
1997,l,m,0.6293107315645537
1997,l,l,0.47319412581283027
1998,h,h,-0.07751530188128879
1998,h,m,-0.17768711250493296
1998,h,l,-0.06926993407404045
1998,m,h,0.29599126193264635
1998,m,m,0.17893064152220295
1998,m,l,0.11366643892454219
1998,l,h,0.5005171908156321
1998,l,m,0.7451097522045705
1998,l,l,0.49537941973607397
1999,h,h,0.24982928498127654
1999,h,m,0.21186824908145277
1999,h,l,0.13779182865636824
1999,m,h,0.33901421123067693
1999,m,m,0.3842542308491019
1999,m,l,0.37212713300333444
1999,l,h,0.5302994494872999
1999,l,m,0.49228619427146364
1999,l,l,0.33307826663915235
2000,h,h,0.6266083580394676
2000,h,m,0.5400302055653451
2000,h,l,0.5203511250771873
2000,m,h,0.7521757779752258
2000,m,m,0.8232557219007958
2000,m,l,0.7577774474619117
2000,l,h,1.0987753561404032
2000,l,m,1.070120940685975
2000,l,l,1.2653884846706795
2001,h,h,-0.19400162357099382
2001,h,m,-0.20815819460175855
2001,h,l,-0.18525008647437805
2001,m,h,-0.2221880107576185
2001,m,m,-0.2160697420939013
2001,m,l,-0.18157470232025671
2001,l,h,-0.19792025900630242
2001,l,m,-0.16888399271750407
2001,l,l,-0.14800216656082585
2002,h,h,-0.10365571894579975
2002,h,m,-0.09052613360907685
2002,h,l,-0.14677808485977356
2002,m,h,-0.1870798955397704
2002,m,m,-0.20980036837509763
2002,m,l,-0.15649165720330005
2002,l,h,-0.1504887285126312
2002,l,m,-0.14255359830458056
2002,l,l,-0.18767650699811478
2003,h,h,0.1606115968047857
2003,h,m,0.40291018866514705
2003,h,l,0.1757394318875915
2003,m,h,-0.008507197020778129
2003,m,m,-0.07612392363984899
2003,m,l,-0.07435854816806547
2003,l,h,-0.16728974854917536
2003,l,m,-0.21399653676480926
2003,l,l,-0.18283503834074002
2004,h,h,-0.07428005046158151
2004,h,m,-0.11082806148996839
2004,h,l,-0.003019365092877966
2004,m,h,-0.07736161333780214
2004,m,m,-0.09890778540545996
2004,m,l,-0.06723634448881706
2004,l,h,-0.14062343490231682
2004,l,m,-0.10058110974208735
2004,l,l,-0.0654316975721502
2005,h,h,0.09948229683020232
2005,h,m,0.01592166223019623
2005,h,l,-0.008470431336782
2005,m,h,-0.06755058231602493
2005,m,m,-0.09967134134695838
2005,m,l,-0.050778176672253934
2005,l,h,-0.08706169678793683
2005,l,m,-0.14211340210602144
2005,l,l,-0.09107915219601734
2006,h,h,2.2002702242906857
2006,h,m,1.320665790400924
2006,h,l,1.381222709355073
2006,m,h,1.6408449560829665
2006,m,m,1.1373000611513755
2006,m,l,1.2825377806038347
2006,l,h,1.0919017095014718
2006,l,m,1.2759845572029926
2006,l,l,1.00874591804516
2007,h,h,2.440189032886222
2007,h,m,1.82066002442956
2007,h,l,1.9342763836516519
2007,m,h,2.7919983635841703
2007,m,m,2.257631100735469
2007,m,l,2.448366481308453
2007,l,h,2.9284975839907204
2007,l,m,2.9626020144200846
2007,l,l,2.3805381196168267
2008,h,h,-0.5833461759953058
2008,h,m,-0.6132862563437489
2008,h,l,-0.6004586501724902
2008,m,h,-0.5594269092266425
2008,m,m,-0.5540474280117353
2008,m,l,-0.4929354353775319
2008,l,h,-0.477517216934569
2008,l,m,-0.4352322084607998
2008,l,l,-0.507109261057004
2009,h,h,0.976016003606033
2009,h,m,1.1819606920345775
2009,h,l,0.881510479440354
2009,m,h,1.828800423959782
2009,m,m,1.6808819575372107
2009,m,l,1.5289122719207575
2009,l,h,2.009377086975777
2009,l,m,1.9631625157183015
2009,l,l,2.0309510031564515
2010,h,h,-0.09631329943408498
2010,h,m,-0.014190492485382334
2010,h,l,0.09398928498412347
2010,m,h,0.31695023637624886
2010,m,m,0.3417404182577694
2010,m,l,0.3592475333328525
2010,l,h,0.2773213266660952
2010,l,m,0.3774537784725913
2010,l,l,0.5008159723120034
2011,h,h,-0.13845550741731658
2011,h,m,-0.20297054728826702
2011,h,l,-0.1532866636450235
2011,m,h,-0.2592591815968379
2011,m,m,-0.2835789209058691
2011,m,l,-0.30595609668693224
2011,l,h,-0.14617567628935804
2011,l,m,-0.24301144221950313
2011,l,l,-0.11474758558103453
2012,h,h,0.15816925275487353
2012,h,m,0.0643956108927882
2012,h,l,0.06191718728959219
2012,m,h,0.1319880493427415
2012,m,m,0.10336831194893718
2012,m,l,0.04861577320356546
2012,l,h,0.30102260078088194
2012,l,m,0.11454858753278313
2012,l,l,0.13302622415429308
2013,h,h,-0.02588509092511266
2013,h,m,0.07644237611502265
2013,h,l,0.2740127262860265
2013,m,h,0.21134246210331165
2013,m,m,0.378732025519439
2013,m,l,0.4210003258859172
2013,l,h,0.3988978720392333
2013,l,m,0.572229456217662
2013,l,l,0.5192111418168729
2014,h,h,0.8561043107565806
2014,h,m,0.5697162887720151
2014,h,l,0.3200223114870742
2014,m,h,0.6203951866973757
2014,m,m,0.555320255328531
2014,m,l,0.4552297142801168
2014,l,h,0.6810976905819766
2014,l,m,0.6053026416260345
2014,l,l,0.663169490962732
2015,h,h,0.09972652710586245
2015,h,m,0.25285811493668836
2015,h,l,0.40904046951532946
2015,m,h,0.5921549856011857
2015,m,m,0.8464170121481955
2015,m,l,0.9371567395116404
2015,l,h,1.458168172067956
2015,l,m,1.244728360193263
2015,l,l,1.8955339801905255
2016,h,h,-0.078071337362215
2016,h,m,-0.06217573009460281
2016,h,l,-0.05151442817499181
2016,m,h,-0.12225166985895164
2016,m,m,-0.1226563504542312
2016,m,l,-0.11496844482011469
2016,l,h,0.0234433540726406
2016,l,m,0.12829197900501427
2016,l,l,0.17415548975731443
2017,h,h,0.270528863609128
2017,h,m,0.3668704414836028
2017,h,l,0.3298317043397298
2017,m,h,0.07279818523244576
2017,m,m,-0.025414186896415513
2017,m,l,-0.10270756630336272
2017,l,h,-0.09753027798614583
2017,l,m,-0.10758305982075769
2017,l,l,-0.1983966577572741
